data_type,field_pt,date,year,month,day,locality,site,bar,org_stn,station,transect,tran_length,easting,northing,elev_m,pt_type,collector,el_type,gear,location
ELEVATION,2584,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295813.828,3237653.254,-0.476,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2585,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295814.190,3237653.359,-0.413,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2586,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295814.499,3237653.750,-0.463,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2587,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295815.011,3237654.059,-0.457,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2588,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295815.315,3237654.260,-0.453,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2589,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295815.809,3237654.365,-0.476,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2590,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295816.248,3237654.611,-0.571,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2591,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295816.803,3237654.642,-0.498,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2592,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295817.103,3237655.052,-0.498,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2593,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295817.475,3237655.293,-0.437,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2594,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295817.846,3237655.708,-0.492,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2595,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295818.402,3237655.807,-0.526,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2596,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295818.991,3237656.081,-0.504,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2597,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295819.542,3237656.685,-0.507,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2598,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295819.756,3237656.700,-0.873,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2599,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295830.382,3237645.395,-0.998,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2600,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295830.097,3237645.317,-0.510,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2601,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295829.508,3237645.003,-0.518,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2602,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295828.760,3237644.867,-0.479,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2603,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295828.312,3237644.507,-0.441,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2604,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295827.707,3237643.948,-0.426,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2605,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295827.170,3237643.681,-0.515,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2606,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295826.706,3237643.224,-0.503,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2607,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295826.178,3237642.876,-0.503,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2608,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295825.585,3237642.488,-0.505,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2609,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295824.914,3237642.448,-0.488,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2610,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295823.985,3237642.193,-0.523,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2611,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295823.503,3237641.656,-0.497,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2612,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295822.783,3237640.996,-0.566,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2613,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295822.207,3237640.601,-0.492,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2614,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295821.877,3237639.609,-0.504,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2615,9/26/2018,2018,9,26,LC,O,15,N_A,LCO15,-999,-999,295821.168,3237640.153,-0.942,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2623,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295861.340,3237591.059,-0.926,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2624,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295861.857,3237591.277,-0.500,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2625,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295861.924,3237591.878,-0.490,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2626,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295862.785,3237591.783,-0.481,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2627,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295863.188,3237592.133,-0.507,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2628,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295863.472,3237592.600,-0.483,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2629,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295863.979,3237592.645,-0.495,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2630,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295864.679,3237593.057,-0.508,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2631,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295865.301,3237593.464,-0.525,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2632,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295865.701,3237593.680,-0.491,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2633,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295866.419,3237594.006,-0.493,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2634,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295867.051,3237594.297,-0.533,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2635,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295867.646,3237594.706,-0.479,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2636,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295868.231,3237595.220,-0.511,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2637,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295868.760,3237595.435,-0.515,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2638,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295869.194,3237595.697,-0.955,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2639,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.749,3237578.940,-0.833,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2640,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.240,3237578.649,-0.522,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2641,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295879.849,3237578.349,-0.457,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2642,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295878.769,3237577.815,-0.435,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2643,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295878.349,3237577.433,-0.506,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2644,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295877.809,3237576.892,-0.495,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2645,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295877.181,3237576.741,-0.459,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2646,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295876.440,3237576.458,-0.518,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2647,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295876.094,3237576.310,-0.559,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2648,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295875.458,3237576.007,-0.531,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2649,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295875.030,3237575.662,-0.458,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2650,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295874.501,3237575.232,-0.480,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2651,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295873.960,3237574.843,-0.536,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2652,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295873.568,3237574.618,-0.517,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2653,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295872.965,3237574.345,-0.811,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2654,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295878.013,3237565.479,-0.690,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2655,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295878.346,3237565.573,-0.476,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2656,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295878.930,3237565.713,-0.462,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2657,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295879.473,3237566.166,-0.487,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2658,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295879.742,3237566.461,-0.448,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2659,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.367,3237566.685,-0.513,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2660,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.553,3237567.285,-0.512,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2661,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295881.242,3237567.488,-0.500,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2662,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295881.635,3237567.886,-0.510,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2663,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295882.308,3237568.169,-0.466,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2664,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295882.612,3237568.383,-0.530,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2665,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295883.054,3237568.866,-0.513,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2666,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295883.623,3237568.981,-0.486,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2667,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295884.222,3237569.344,-0.455,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2668,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295884.779,3237569.859,-0.501,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2669,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295885.447,3237569.968,-0.498,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2670,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295885.927,3237570.360,-0.511,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2671,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295886.232,3237570.419,-0.794,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2672,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295890.854,3237562.814,-0.769,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2673,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295890.450,3237562.808,-0.507,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2674,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295890.089,3237562.494,-0.526,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2675,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295889.415,3237562.249,-0.495,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2676,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295888.778,3237561.677,-0.476,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2677,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295888.291,3237561.391,-0.472,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2678,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295887.596,3237560.979,-0.498,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2679,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295886.957,3237560.053,-0.322,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2680,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295886.094,3237560.015,-0.458,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2681,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295885.722,3237559.818,-0.446,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2682,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295885.184,3237559.329,-0.511,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2683,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295884.639,3237558.853,-0.477,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2684,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295884.289,3237558.475,-0.468,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2685,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295883.698,3237558.388,-0.537,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2686,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295883.383,3237558.312,-0.763,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2687,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295879.920,3237563.068,-0.760,N_A,DANIEL_GORE,GS,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2688,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.183,3237563.190,-0.523,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2689,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295880.722,3237563.274,-0.488,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2690,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295881.159,3237563.869,-0.501,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2691,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295881.785,3237564.073,-0.493,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2692,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295882.484,3237564.514,-0.486,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2693,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295883.549,3237564.965,-0.512,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
ELEVATION,2694,9/26/2018,2018,9,26,LC,O,16,N_A,LCO16,-999,-999,295884.182,3237565.042,-0.459,N_A,DANIEL_GORE,ROCK TOP,TOPCON_HIPER_V_RTK,T:\Oyster Project\oyster_project2\project_task_working\t7_data_management\gis
