obs,date,year,month,day,locality,site,bar,station,quadrat,counter,live_dead,size,count,treatment
3402,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12,1,control
3403,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,9.7,1,control
3404,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,11.6,1,control
3405,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,11.8,1,control
3406,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10.2,1,control
3407,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,14,1,control
3408,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,14.1,1,control
3409,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,14.5,1,control
3410,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,16.5,1,control
3411,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10.4,1,control
3412,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,17.4,1,control
3413,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,15,1,control
3414,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10.2,1,control
3415,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12,1,control
3416,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10,1,control
3417,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12,1,control
3418,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,11.3,1,control
3419,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,14.9,1,control
3420,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,9.7,1,control
3421,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,12,1,control
3422,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,16.4,1,control
3423,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,15.4,1,control
3424,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12.3,1,control
3425,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,18.1,1,control
3426,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
3427,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12,1,control
3428,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12.8,1,control
3429,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,14.5,1,control
3430,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10,1,control
3431,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,13.9,1,control
3432,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,15.8,1,control
3433,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12.4,1,control
3434,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,10.4,1,control
3435,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12.6,1,control
3436,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12,1,control
3437,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,12.6,1,control
3438,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,11.9,1,control
3439,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,-999,0,control
3440,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,-999,25,control
3441,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,-999,0,control
3442,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,-999,11,control
3443,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,D,-999,5,control
3444,7/7/2010,2010,7,7,HB,N,2,HBN2,-999,DREW,L,-999,64,control
3445,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,1,control
3446,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,45,control
3447,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,0,control
3448,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,66,control
3449,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,2,control
3450,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,82,control
3451,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,2,control
3452,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,99,control
3453,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,10.3,1,control
3454,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,17.8,1,control
3455,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.8,1,control
3456,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12,1,control
3457,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,18.1,1,control
3458,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.8,1,control
3459,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,15.4,1,control
3460,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,22.5,1,control
3461,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,9.2,1,control
3462,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.6,1,control
3463,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.3,1,control
3464,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.9,1,control
3465,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,17.1,1,control
3466,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,15.6,1,control
3467,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10,1,control
3468,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.1,1,control
3469,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.3,1,control
3470,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.2,1,control
3471,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.3,1,control
3472,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.3,1,control
3473,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10,1,control
3474,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16,1,control
3475,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.5,1,control
3476,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.8,1,control
3477,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14,1,control
3478,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.8,1,control
3479,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.2,1,control
3480,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.3,1,control
3481,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,9.8,1,control
3482,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12,1,control
3483,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.2,1,control
3484,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.1,1,control
3485,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.6,1,control
3486,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.5,1,control
3487,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.9,1,control
3488,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,0,control
3489,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,47,control
3490,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,15.6,1,control
3491,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,13.3,1,control
3492,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,12.9,1,control
3493,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,9.2,1,control
3494,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,10.9,1,control
3495,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,7.7,1,control
3496,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.1,1,control
3497,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14,1,control
3498,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.1,1,control
3499,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.3,1,control
3500,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.1,1,control
3501,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.8,1,control
3502,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.2,1,control
3503,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.8,1,control
3504,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.3,1,control
3505,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.8,1,control
3506,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.6,1,control
3507,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.4,1,control
3508,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,18.2,1,control
3509,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,17,1,control
3510,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.2,1,control
3511,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.4,1,control
3512,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.9,1,control
3513,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.3,1,control
3514,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11,1,control
3515,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.8,1,control
3516,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.6,1,control
3517,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14,1,control
3518,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.6,1,control
3519,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,17.3,1,control
3520,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12,1,control
3521,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.2,1,control
3522,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,9.7,1,control
3523,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.5,1,control
3524,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.1,1,control
3525,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.6,1,control
3526,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.1,1,control
3527,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,16.8,1,control
3528,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.2,1,control
3529,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.8,1,control
3530,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.5,1,control
3531,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.6,1,control
3532,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.3,1,control
3533,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.4,1,control
3534,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.3,1,control
3535,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,15.8,1,control
3536,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,15.5,1,control
3537,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10,1,control
3538,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12,1,control
3539,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,15.1,1,control
3540,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.6,1,control
3541,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,14.4,1,control
3542,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.8,1,control
3543,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.9,1,control
3544,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,18.5,1,control
3545,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,12.8,1,control
3546,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,19.1,1,control
3547,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,10.4,1,control
3548,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11.9,1,control
3549,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,17,1,control
3550,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.3,1,control
3551,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.9,1,control
3552,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.5,1,control
3553,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,11,1,control
3554,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,13.2,1,control
3555,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,3,control
3556,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,103,control
3557,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,D,-999,2,control
3558,7/7/2010,2010,7,7,HB,N,3,HBN3,-999,DREW,L,-999,98,control
3559,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3560,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,-999,8,control
3561,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3562,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,-999,9,control
3563,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3564,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,-999,15,control
3565,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,28.3,1,control
3566,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,36.5,1,control
3567,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,41.2,1,control
3568,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,49,1,control
3569,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,28.5,1,control
3570,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,33.4,1,control
3571,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,37,1,control
3572,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,41.4,1,control
3573,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,31.3,1,control
3574,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,25.1,1,control
3575,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,24.4,1,control
3576,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,19,1,control
3577,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,31.2,1,control
3578,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,50.7,1,control
3579,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,45.1,1,control
3580,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,37.7,1,control
3581,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,58.4,1,control
3582,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,36.7,1,control
3583,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,66.8,1,control
3584,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,43.5,1,control
3585,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,61.6,1,control
3586,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,52.2,1,control
3587,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,16.5,1,control
3588,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,11.8,1,control
3589,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,13.6,1,control
3590,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,14.6,1,control
3591,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,15,1,control
3592,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,12,1,control
3593,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,10.1,1,control
3594,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,12.8,1,control
3595,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,1,control
3596,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,-999,33,control
3597,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3598,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,19.5,1,control
3599,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3600,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,229,1,control
3601,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,43.3,1,control
3602,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,23.3,1,control
3603,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,39.5,1,control
3604,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,20.8,1,control
3605,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,24.5,1,control
3606,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,12.3,1,control
3607,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,17.8,1,control
3608,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,D,-999,0,control
3609,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,26.6,1,control
3610,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,15.3,1,control
3611,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,12.3,1,control
3612,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,12.8,1,control
3613,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,41.1,1,control
3614,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,40.3,1,control
3615,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,33.2,1,control
3616,7/7/2010,2010,7,7,HB,N,5,HBN5,-999,DREW,L,-999,0,control
3617,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,-999,1,control
3618,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,-999,59,control
3619,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,-999,1,control
3620,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,-999,0,control
3621,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,48.5,1,control
3622,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,41.2,1,control
3623,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,29.5,1,control
3624,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,46.9,1,control
3625,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,32.4,1,control
3626,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,27.3,1,control
3627,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,25.2,1,control
3628,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,23.9,1,control
3629,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,29.8,1,control
3630,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,27.2,1,control
3631,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,36.9,1,control
3632,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,36.2,1,control
3633,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,23,1,control
3634,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,31.5,1,control
3635,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,33.2,1,control
3636,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,29,1,control
3637,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,30.7,1,control
3638,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,51.6,1,control
3639,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,24.4,1,control
3640,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,32,1,control
3641,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,34.9,1,control
3642,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,38,1,control
3643,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,38.9,1,control
3644,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,30.1,1,control
3645,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,4.5,1,control
3646,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,-999,5,control
3647,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,-999,38,control
3648,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,-999,0,control
3649,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,-999,8,control
3650,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,35.4,1,control
3651,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,26.2,1,control
3652,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,43.2,1,control
3653,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,50.6,1,control
3654,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,38.2,1,control
3655,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,32.5,1,control
3656,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,37.8,1,control
3657,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,29.5,1,control
3658,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,36.3,1,control
3659,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,35.1,1,control
3660,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,32.8,1,control
3661,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,34.1,1,control
3662,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,33.6,1,control
3663,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,30.7,1,control
3664,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,20.7,1,control
3665,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,36.6,1,control
3666,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,40.3,1,control
3667,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,32.8,1,control
3668,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,43.8,1,control
3669,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,22.9,1,control
3670,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,42.4,1,control
3671,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,17.8,1,control
3672,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,45.2,1,control
3673,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,27.8,1,control
3674,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,41.4,1,control
3675,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,47.5,1,control
3676,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,41.4,1,control
3677,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,53.2,1,control
3678,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,47.6,1,control
3679,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,49,1,control
3680,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,25.2,1,control
3681,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,24,1,control
3682,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,32.5,1,control
3683,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,33.8,1,control
3684,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,D,36,1,control
3685,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,43.8,1,control
3686,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,42.4,1,control
3687,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,35.1,1,control
3688,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,36.6,1,control
3689,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,48.4,1,control
3690,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,52.5,1,control
3691,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,30.1,1,control
3692,7/7/2010,2010,7,7,HB,N,6,HBN6,-999,THRASHER/FREDRICK,L,42.2,1,control
